COMPLAINT_NUMBER,MEDIA_FILE_TYPE,IPRA_PORTAL_LABEL,IPRA_URL
1079080,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/262461844&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1079080,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/262461836&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1079080,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/262461805&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1079080,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/262461794&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1079080,DOCUMENT,Arrest Report (Patterson),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1079080-CHI-R-00001195.pdf
1079080,DOCUMENT,Original Case Incident Report,http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1079080-CHI-R-00001198.pdf
1079080,DOCUMENT,Officer's Battery Report (Pasillas),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1079080-CHI-R-00001197.pdf
1079080,DOCUMENT,Officer's Battery Report (Gomez),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1079080-CHI-R-00001196.pdf
1079080,DOCUMENT,Tactical Response Report (Pasillas)),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1079080-CHI-R-00001200.pdf
1079080,DOCUMENT,Tactical Response Report (Gomez),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1079080-CHI-R-00001199.pdf
1079160,DOCUMENT,Arrest Report (Starks),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Arrest-Report_Starks.pdf
1079160,DOCUMENT,Arrest Report (Gates),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Arrest-Report_Gates.pdf
1079160,DOCUMENT,Original Case Incident Report,http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/OCIR.pdf
1079273,VIDEO,Video Clip,https://player.vimeo.com/video/166735551
1079273,DOCUMENT,Arrest Report (Cook),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Arrest-Report-Cook.pdf
1079273,DOCUMENT,Original Case Incident Report,http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Original-Case-Incident-Report.pdf
1079273,DOCUMENT,Tactical Response Report (Zayas),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/TRR-PO-Zayas.pdf
1079273,DOCUMENT,Tactical Response Report (Zayas),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/TRR-PO-Zayas-Brandon.pdf
1079644,DOCUMENT,Original Case Incident Report 1 of 2,http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1079644-Att.-7.pdf
1079644,DOCUMENT,Original Case Incident Report 2 of 2,http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1079644-Att.-25.pdf
1079644,DOCUMENT,Officer's Battery Report (Thedford),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1079644-Att.-30.pdf
1079644,DOCUMENT,Tactical Response Report (Thedford),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1079644-Att.-8.pdf
1079661,VIDEO,Video Clip,https://player.vimeo.com/video/169180849
1079661,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/267331730&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1079661,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/267330891&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1079661,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/267331023&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1079661,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/267331036&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1079661,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/267331137&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1079661,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/267331043&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1079661,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/267331054&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1079661,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/267331124&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1079661,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/267331062&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1079661,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/267331072&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1079661,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/267331102&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1079661,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/267331095&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1079661,DOCUMENT,Original Case Incident Report,http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Original-Case-Incident-Report-2.pdf
1079661,DOCUMENT,Officer's Battery Report (Bracho),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/OBR-PO-Brancho.pdf
1079661,DOCUMENT,Officer's Battery Report (Cantore),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/OBR-PO-Cantore.pdf
1079661,DOCUMENT,Officer's Battery Report (Herrera),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/OBR-PO-Herrera.pdf
1079661,DOCUMENT,Officer's Battery Report (Lagunas),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/OBR-PO-Lagunas.pdf
1079661,DOCUMENT,Tactical Response Report (Bracho),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/TRR-PO-Brancho.pdf
1079661,DOCUMENT,Tactical Response Report (Cantore),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/TRR-PO-Cantore.pdf
1079661,DOCUMENT,Tactical Response Report (Herrera),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/TRR-PO-Herrera.pdf
1079661,DOCUMENT,Tactical Response Report (Lagunas),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/TRR-Lagunas.pdf
1079728,VIDEO,Video Clip,https://player.vimeo.com/video/166051072
1079728,VIDEO,Video Clip,https://player.vimeo.com/video/166051071
1079728,VIDEO,Video Clip,https://player.vimeo.com/video/166051800
1079728,VIDEO,Video Clip,https://player.vimeo.com/video/166051067
1079728,VIDEO,Video Clip,https://player.vimeo.com/video/166051069
1079728,VIDEO,Video Clip,https://player.vimeo.com/video/168931638
1079728,VIDEO,Video Clip,https://player.vimeo.com/video/168931639
1079728,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/264758722&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1079728,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/264758732&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1079728,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/264758737&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1079728,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/264758746&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1079728,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/264758752&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1079728,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/264758758&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1079728,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/264758769&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1079728,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/264758778&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1079728,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/264758788&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1079728,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/264758791&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1079728,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/264758794&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1079728,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/264758804&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1079728,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/264758814&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1079728,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/264758826&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1079728,DOCUMENT,Arrest Report (Castaneda),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Arrest-Report-Castaneda.pdf
1079728,DOCUMENT,Original Case Incident Report,http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/OICR.pdf
1079728,DOCUMENT,Officer's Battery Report (Roldan),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/OBR.pdf
1079728,DOCUMENT,Tactical Response Report (Roldan),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/TRR.pdf
1079743,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/264777133&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1079743,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/264777138&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1079743,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/264777147&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1079743,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/264777153&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1079743,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/264777157&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1079743,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/264777162&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1079743,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/264777166&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1079743,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/264777174&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1079743,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/264777175&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1079743,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/264777179&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1079743,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/264777118&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1079743,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/264777111&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1080018,VIDEO,Video Clip,https://player.vimeo.com/video/170099620
1080018,VIDEO,Video Clip,https://player.vimeo.com/video/170099769
1080018,VIDEO,Video Clip,https://player.vimeo.com/video/170099793
1080018,VIDEO,Video Clip,https://player.vimeo.com/video/170099750
1080018,VIDEO,Video Clip,https://player.vimeo.com/video/170099725
1080018,VIDEO,Video Clip,https://player.vimeo.com/video/170099809
1080018,VIDEO,Video Clip,https://player.vimeo.com/video/170099858
1080018,VIDEO,Video Clip,https://player.vimeo.com/video/170100042
1080018,VIDEO,Video Clip,https://player.vimeo.com/video/170099989
1080018,VIDEO,Video Clip,https://player.vimeo.com/video/170099894
1080018,VIDEO,Video Clip,https://player.vimeo.com/video/170099947
1080018,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/268036069&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1080018,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/268036405&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1080018,DOCUMENT,Original Case Incident Report,http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/06/OCIR.pdf
1080018,DOCUMENT,Officer's Battery Report (Gipson),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/06/OBR-D.-Gipson.pdf
1080018,DOCUMENT,Officer's Battery Report (Jackson),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/06/OBR-R.-Jackson.pdf
1080018,DOCUMENT,Officer's Battery Report (Jaudon),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/06/OBR-S.-Jaudon.pdf
1080018,DOCUMENT,Officer's Battery Report (Payne),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/06/OBR-L.-Payne.pdf
1080018,DOCUMENT,Tactical Response Report (Gipson),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/06/TRR-D.-Gipson.pdf
1080018,DOCUMENT,Tactical Response Report (Jackson),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/06/TRR-PO-Jackson.pdf
1080018,DOCUMENT,Tactical Response Report (Jaudon),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/06/TRR-A.-Jaudon.pdf
1080018,DOCUMENT,Tactical Response Report (Payne),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/06/TRR-L.-Payne.pdf
1080144,DOCUMENT,Arrest Report (Anderson),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/06/1080144-ANDERSON-ARREST-correct-version-redacted.pdf
1080144,DOCUMENT,Arrest Report (Porter),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/06/1080144-PORTER-ARREST-redacted.pdf
1080144,DOCUMENT,Original Case Incident Report,http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/06/1080144-CASE-REPORT-redacted.pdf
1080395,DOCUMENT,Arrest Report (Escobedo),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/07/Arrest-Report-Escobedo-REDACTED.pdf
1080395,DOCUMENT,Original Case Incident Report,http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/07/OCIR-REDACTED.pdf
1080395,DOCUMENT,Tactical Response Report (Ramkumar),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/07/TRR-Ramkumar-REDACTED.pdf
1080417,VIDEO,Video Clip,https://player.vimeo.com/video/173676985
1080417,VIDEO,Video Clip,https://player.vimeo.com/video/173527380
1080417,VIDEO,Video Clip,https://player.vimeo.com/video/173534564
1080417,VIDEO,Video Clip,https://player.vimeo.com/video/173535660
1080417,VIDEO,Video Clip,https://player.vimeo.com/video/173536399
1080417,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/272329284&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1080417,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/272329272&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1080417,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/272329277&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1080417,DOCUMENT,Arrest Report (Beasley),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/07/Arrest-Report-Beasley-REDACTED.pdf
1080417,DOCUMENT,Original Case Incident Report,http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/07/OCIR-REDACTED-1.pdf
1080417,DOCUMENT,Officer's Battery Report (Ross),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/07/OBR-Det.-Ross-REDACTED.pdf
1080417,DOCUMENT,Tactical Response Report (Ross),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/07/TRR-Det.-Ross-REDACTED.pdf
1080437,VIDEO,Warning: Graphic material contained herein.   Incident occurs at approximately 1 minute and 30 seconds into this video.,https://player.vimeo.com/video/174591072
1080437,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/272650021&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1080437,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/272650023&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1080437,DOCUMENT,Arrest Report (Hartstirn),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/07/Arrest-Report-Hartstirn.pdf
1080437,DOCUMENT,Original Case Incident Report - 1 of 2,http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/07/OCIR-1.pdf
1080437,DOCUMENT,Original Case Incident Report - 2 of 2,http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/07/OCIR-2.pdf
1080437,DOCUMENT,Tactical Response Report (Williams),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/07/TRR-Williams.pdf
1080437,DOCUMENT,Tactical Response Report (Yee),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/07/TRR-Yee.pdf
1080449,VIDEO,Video Clip,https://player.vimeo.com/video/173978977
1080449,VIDEO,Video Clip,https://player.vimeo.com/video/173978978
1080449,VIDEO,Video Clip,https://player.vimeo.com/video/173978979
1080449,VIDEO,Video Clip,https://player.vimeo.com/video/173978980
1080449,VIDEO,Video Clip,https://player.vimeo.com/video/173979450
1080449,VIDEO,Video Clip,https://player.vimeo.com/video/173984887
1080449,VIDEO,Video Clip,https://player.vimeo.com/video/173984920
1080449,VIDEO,Video Clip,https://player.vimeo.com/video/173984921
1080449,VIDEO,Video Clip,https://player.vimeo.com/video/173984922
1080449,VIDEO,Video Clip,https://player.vimeo.com/video/173984923
1080449,VIDEO,Video Clip,https://player.vimeo.com/video/173973989
1080449,VIDEO,Video Clip,https://player.vimeo.com/video/173974010
1080449,VIDEO,Video Clip,https://player.vimeo.com/video/173974027
1080449,VIDEO,Video Clip,https://player.vimeo.com/video/173974076
1080449,VIDEO,Video Clip,https://player.vimeo.com/video/173974075
1080449,VIDEO,Video Clip,https://player.vimeo.com/video/173974661
1080449,VIDEO,Video Clip,https://player.vimeo.com/video/173974693
1080449,VIDEO,Video Clip,https://player.vimeo.com/video/173974942
1080449,VIDEO,Video Clip,https://player.vimeo.com/video/173975023
1080449,VIDEO,Video Clip,https://player.vimeo.com/video/173975025
1080449,VIDEO,Video Clip,https://player.vimeo.com/video/173975026
1080449,VIDEO,Video Clip,https://player.vimeo.com/video/173975138
1080449,VIDEO,Video Clip,https://player.vimeo.com/video/173975139
1080449,VIDEO,Video Clip,https://player.vimeo.com/video/173975280
1080449,VIDEO,Video Clip,https://player.vimeo.com/video/173975985
1080449,VIDEO,Video Clip,https://player.vimeo.com/video/173975988
1080449,VIDEO,Video Clip,https://player.vimeo.com/video/173976037
1080449,VIDEO,Video Clip,https://player.vimeo.com/video/173976090
1080449,VIDEO,Video Clip,https://player.vimeo.com/video/173976091
1080449,VIDEO,Video Clip,https://player.vimeo.com/video/173976092
1080449,VIDEO,Video Clip,https://player.vimeo.com/video/173976094
1080449,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/272810455&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1080449,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/272810451&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1080449,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/272810447&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1080449,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/272810443&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1080449,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/272810438&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1080449,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/272810432&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1080449,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/272810430&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1080449,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/272810426&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1080449,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/272810425&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1080449,DOCUMENT,Arrest Report (Johnson),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/07/Arrest-Report-REDACTED-1.pdf
1080449,DOCUMENT,Original Case Incident Report - 1 of 4,http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/07/OCIR-REDACTED-3.pdf
1080449,DOCUMENT,Original Case Incident Report - 2 of 4,http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/07/OCIR-2-REDACTED.pdf
1080449,DOCUMENT,Original Case Incident Report - 3 of 4,http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/07/OCIR-3-REDACTED.pdf
